student_id,first_name,last_name,gender,birth_date,email_address,admitted,enrolled,parent_alum,parent_highest_ed,first_gen_hed_student,high_school_gpa,was_hs_athlete_ind,home_state,admit_type,private_hs_ind,multiple_majors_ind,secondary_class_percentile,department_id,admit_semester_id,first_yr_gpa,cumulative_gpa,enroll_status,planned_grad_sem_id,Address
102972,Mary,Major_347,M,,Mary.Major_347@example.com,1,1,0,8,0,3.98,0,Florida,Early Decision,0,0,99,18,33,0,0,enrolled,40,5;JALAN ANGGEREK;NIL;SINGAPORE;369498
102973,Ana,Silva_157,F,,Ana.Silva_157@example.com,0,0,0,1,1,3.13,0,Nevada,Regular,0,1,78,5,33,0,0,declined,0,5;JALAN BERINGIN;NIL;SINGAPORE;438565
102974,Carlos,Salazar_291,F,,Carlos.Salazar_291@example.com,1,1,0,7,0,3.37,1,Iowa,Regular,0,0,84,35,33,0,0,enrolled,40,5;JALAN BUNGA RAMPAI;NIL;SINGAPORE;538400
102975,Richard,Roe_423,F,,Richard.Roe_423@example.com,1,1,0,1,1,3.69,1,South Dakota,Regular,0,0,92,7,33,0,0,enrolled,40,5;JALAN EMAS URAI;NIL;SINGAPORE;678703
102976,John,Stiles_150,F,,John.Stiles_150@example.com,1,1,1,7,0,3.02,1,Montana,Regular,0,0,75,8,33,0,0,enrolled,40,5;JALAN GAJUS;NIL;SINGAPORE;438493
102977,John,Stiles_125,F,,John.Stiles_125@example.com,0,0,0,2,1,3.26,0,Maine,Regular,0,1,81,28,33,0,0,declined,0,5;JALAN KILANG;NIL;SINGAPORE;159405
102978,John,Stiles_086,F,,John.Stiles_086@example.com,1,1,1,5,0,3.12,1,South Carolina,Regular,0,0,77,14,33,0,0,enrolled,40,5;JALAN MEMBINA;NIL;SINGAPORE;169481
102979,Carlos,Salazar_313,F,,Carlos.Salazar_313@example.com,1,1,1,4,0,3.2,1,Guam,Regular,0,0,80,36,33,0,0,enrolled,40,5;JALAN MINYAK;NIL;SINGAPORE;161005
102980,Maria,Garcia_108,F,,Maria.Garcia_108@example.com,1,1,1,6,0,3.63,0,Arkansas,Regular,0,0,90,1,33,0,0,enrolled,40,5;JALAN PERNAMA;NIL;SINGAPORE;499239
102981,Nikki,Wolf_244,F,,Nikki.Wolf_244@example.com,1,1,0,4,0,3.07,1,Wyoming,Regular,0,0,76,35,33,0,0,enrolled,40,5;JALAN PESAWAT;NIL;SINGAPORE;619363
102982,Diego,Ramirez_055,M,,Diego.Ramirez_055@example.com,1,1,0,3,1,2.82,1,Louisiana,Regular,0,0,70,20,33,0,0,enrolled,40,5;JALAN SIANTAN;NIL;SINGAPORE;268241
102983,Nikki,Wolf_117,M,,Nikki.Wolf_117@example.com,0,0,0,8,0,3.36,0,New York,Regular,0,1,83,22,33,0,0,declined,0,5;JALAN TEPONG;NIL;SINGAPORE;619325
102984,Diego,Ramirez_285,F,,Diego.Ramirez_285@example.com,1,1,0,1,1,3.64,1,Maryland,Regular,0,0,91,32,33,0,0,enrolled,40,5;JOO KOON WAY;NIL;SINGAPORE;628944
102985,Richard,Roe_362,F,,Richard.Roe_362@example.com,1,1,0,0,1,3.62,1,Maryland,Regular,0,0,90,29,33,0,0,enrolled,40,5;KALLANG SECTOR;NIL;SINGAPORE;349279
102986,Diego,Ramirez_120,M,,Diego.Ramirez_120@example.com,1,1,0,7,0,2.6,0,Georgia,Regular,0,0,65,36,33,0,0,enrolled,40,5;KEW HEIGHTS;NIL;SINGAPORE;465931
102987,Ana,Silva_144,M,,Ana.Silva_144@example.com,1,1,0,6,0,3.38,1,Arkansas,Regular,0,0,84,6,33,0,0,enrolled,40,5;KRETA AYER ROAD;NIL;SINGAPORE;88983
102988,Nikki,Wolf_079,F,,Nikki.Wolf_079@example.com,1,1,0,8,0,3.22,1,North Dakota,Regular,0,0,80,24,33,0,0,enrolled,40,5;KWONG MIN ROAD;NIL;SINGAPORE;628708
102989,Marcia,Oliveira_255,F,,Marcia.Oliveira_255@example.com,1,1,0,0,1,2.92,1,Oklahoma,Regular,0,0,73,12,33,0,0,enrolled,40,5;LENGKONG SATU;NIL;SINGAPORE;417480
102990,John,Doe_045,M,,John.Doe_045@example.com,1,0,0,8,0,2.95,1,Pennsylvania,Regular,0,0,73,24,33,0,0,admitted,0,5;LORONG 7 TOA PAYOH;NIL;SINGAPORE;310005
102991,Martha,Rivera_365,M,,Martha.Rivera_365@example.com,0,0,0,2,1,3.43,0,Georgia,Regular,0,1,85,29,33,0,0,declined,0,5;LORONG BATAWI;NIL;SINGAPORE;536665
102992,Diego,Ramirez_213,F,,Diego.Ramirez_213@example.com,1,1,0,1,1,3,1,Arizona,Regular,0,0,75,23,33,0,0,enrolled,40,5;LORONG M TELOK KURAU;NIL;SINGAPORE;425284
102993,Shirley,Rodriguez_070,M,,Shirley.Rodriguez_070@example.com,1,1,0,5,0,3.08,1,Georgia,Regular,0,0,77,20,33,0,0,enrolled,40,5;LORONG SALLEH;NIL;SINGAPORE;416755
102994,Nikki,Wolf_259,M,,Nikki.Wolf_259@example.com,1,1,0,7,0,2.97,0,Texas,Regular,0,0,74,26,33,0,0,enrolled,40,5;LORONG SELANGAT;NIL;SINGAPORE;358699
102995,Richard,Roe_408,M,,Richard.Roe_408@example.com,1,1,0,3,1,3.54,1,Wyoming,Regular,0,0,88,20,33,0,0,enrolled,40,5;LOYANG WAY 6;NIL;SINGAPORE;506960
102996,Ana,Silva_061,M,,Ana.Silva_061@example.com,1,1,1,2,1,2.38,1,Mississippi,Regular,0,0,59,22,33,0,0,enrolled,40,5;MALCOLM ROAD;NIL;SINGAPORE;308253
102997,Mary,Major_373,F,,Mary.Major_373@example.com,1,1,0,4,0,3.11,1,California,Regular,0,0,77,23,33,0,0,enrolled,40,5;MARLENE AVENUE;NIL;SINGAPORE;556611
102998,Carlos,Salazar_098,F,,Carlos.Salazar_098@example.com,0,0,0,7,0,3.86,0,North Carolina,Early Decision,0,1,96,12,33,0,0,declined,0,5;NAMLY VIEW;NIL;SINGAPORE;267080
102999,Mateo,Jackson_358,F,,Mateo.Jackson_358@example.com,1,1,0,6,0,2.29,1,Georgia,Regular,0,0,57,19,33,0,0,enrolled,40,5;OXLEY RISE;NIL;SINGAPORE;238694
103000,Carlos,Salazar_054,F,,Carlos.Salazar_054@example.com,1,1,0,6,0,3.22,1,Alabama,Regular,0,0,80,27,35,0,0,enrolled,42,5;PARBURY AVENUE;NIL;SINGAPORE;467280
103001,Ana,Silva_209,F,,Ana.Silva_209@example.com,0,0,0,2,1,2.89,0,Montana,Regular,0,1,72,13,35,0,0,declined,0,5;PARRY ROAD;NIL;SINGAPORE;547190
103002,Mary,Major_070,F,,Mary.Major_070@example.com,1,1,0,3,1,3.26,1,Maryland,Regular,0,0,81,20,35,0,0,enrolled,42,5;RAMBAI ROAD;NIL;SINGAPORE;424325
103003,Jane,Doe_421,F,,Jane.Doe_421@example.com,1,1,0,8,0,2.75,1,Arizona,Regular,0,0,68,37,35,0,0,enrolled,42,5;REDWOOD AVENUE;NIL;SINGAPORE;276715
103004,Jorge,Souza_067,F,,Jorge.Souza_067@example.com,1,1,0,1,1,2.77,1,Delaware,Regular,0,0,69,13,35,0,0,enrolled,42,5;ROBEY CRESCENT;NIL;SINGAPORE;546263
103005,Diego,Ramirez_135,M,,Diego.Ramirez_135@example.com,1,1,0,6,0,3.57,0,of Columbia,Regular,0,0,89,26,35,0,0,enrolled,42,5;ROCHALIE DRIVE;NIL;SINGAPORE;248233
103006,Richard,Roe_411,M,,Richard.Roe_411@example.com,1,1,0,7,0,3.1,1,Michigan,Regular,0,0,77,6,35,0,0,enrolled,42,5;RUSSELS ROAD;NIL;SINGAPORE;118284
103007,John,Stiles_176,F,,John.Stiles_176@example.com,1,1,0,6,0,3.14,1,New Hampshire,Regular,0,0,78,25,35,0,0,enrolled,42,5;SECOND AVENUE;NIL;SINGAPORE;266655
103008,Mary,Major_375,M,,Mary.Major_375@example.com,0,0,0,7,0,2.97,0,Idaho,Regular,0,1,74,27,35,0,0,declined,0,5;SPRINGSIDE AVENUE;NIL;SINGAPORE;787009
103009,Richard,Roe_003,M,,Richard.Roe_003@example.com,1,1,0,6,0,3.65,1,New Jersey,Regular,0,0,91,27,35,0,0,enrolled,42,5;SUNSET SQUARE;NIL;SINGAPORE;597303
103010,Richard,Roe_117,F,,Richard.Roe_117@example.com,1,1,1,2,1,2.81,1,West Virginia,Regular,0,0,70,25,35,0,0,enrolled,42,5;SUNVIEW ROAD;NIL;SINGAPORE;627616
103011,Martha,Rivera_176,M,,Martha.Rivera_176@example.com,1,1,0,3,1,3.67,1,Mississippi,Regular,0,0,91,26,35,0,0,enrolled,42,5;TAMAN WARNA;NIL;SINGAPORE;276342
103012,Martha,Rivera_430,F,,Martha.Rivera_430@example.com,1,1,0,6,0,3.42,0,Georgia,Regular,0,0,85,29,35,0,0,enrolled,42,5;TANK ROAD;NIL;SINGAPORE;238061
103013,Carlos,Salazar_306,F,,Carlos.Salazar_306@example.com,1,1,0,0,1,2.5,1,New Mexico,Regular,0,0,62,3,35,0,0,enrolled,42,5;THIAM SIEW AVENUE;NIL;SINGAPORE;436843
103014,Ana,Silva_304,M,,Ana.Silva_304@example.com,1,1,0,6,0,3.34,1,Vermont,Regular,0,0,83,5,35,0,0,enrolled,42,5;THONG SOON GREEN;NIL;SINGAPORE;787311
103015,Jane,Doe_282,F,,Jane.Doe_282@example.com,0,0,0,5,0,3.66,0,South Carolina,Regular,0,1,91,6,35,0,0,declined,0,5;TOH GUAN ROAD EAST;NIL;SINGAPORE;608831
103016,Diego,Ramirez_210,M,,Diego.Ramirez_210@example.com,0,0,0,1,1,2.77,0,Iowa,Regular,1,1,69,23,35,0,0,declined,0,5;TOH TUCK CLOSE;NIL;SINGAPORE;596972
103017,Martha,Rivera_162,M,,Martha.Rivera_162@example.com,1,0,0,2,1,3.1,1,Pennsylvania,Regular,0,0,77,11,35,0,0,admitted,0,5;TUAS AVENUE 3;NIL;SINGAPORE;639405
103018,Jorge,Souza_073,M,,Jorge.Souza_073@example.com,0,0,0,1,1,3.1,0,Maryland,Regular,0,1,77,10,35,0,0,declined,0,5;TUAS SOUTH STREET 1;NIL;SINGAPORE;638059
103019,Diego,Ramirez_276,F,,Diego.Ramirez_276@example.com,0,0,0,6,0,3.19,0,Minnesota,Regular,0,1,79,12,35,0,0,declined,0,5;TUAS SOUTH STREET 15;NIL;SINGAPORE;636907
103020,Paulo,Santos_314,M,,Paulo.Santos_314@example.com,1,1,0,6,0,3.23,1,Idaho,Regular,0,0,80,5,35,0,0,enrolled,42,5;UBI CLOSE;NIL;SINGAPORE;408605
103021,Maria,Garcia_092,F,,Maria.Garcia_092@example.com,1,1,1,8,0,3.69,1,New Jersey,Regular,0,0,92,32,35,0,0,enrolled,42,5;VISTA TERRACE;NIL;SINGAPORE;117884
103022,Nikki,Wolf_211,M,,Nikki.Wolf_211@example.com,1,1,0,8,0,3.17,1,Missouri,Regular,0,0,79,1,35,0,0,enrolled,42,5;WALTON ROAD;NIL;SINGAPORE;436824
103023,Jorge,Souza_003,F,,Jorge.Souza_003@example.com,1,1,0,4,0,3.23,1,North Carolina,Regular,0,0,80,21,35,0,0,enrolled,42,5;WEST COAST PARK;NIL;SINGAPORE;127630
103024,Richard,Roe_261,F,,Richard.Roe_261@example.com,1,1,1,0,1,3.53,1,Mississippi,Regular,0,0,88,16,35,0,0,enrolled,42,5;WIMBORNE ROAD;NIL;SINGAPORE;436631
103025,Jorge,Souza_059,F,,Jorge.Souza_059@example.com,0,0,0,5,0,3.5,0,New Hampshire,Regular,0,1,87,8,35,0,0,declined,0,50;AIRPORT BOULEVARD;NIL;SINGAPORE;819658
103026,Carlos,Salazar_071,M,,Carlos.Salazar_071@example.com,1,1,0,6,0,3.28,1,Hawaii,Regular,0,0,81,14,35,0,0,enrolled,42,50;EASTWOOD DRIVE;NIL;SINGAPORE;486561
103027,Mateo,Jackson_373,F,,Mateo.Jackson_373@example.com,0,0,0,4,0,2.98,0,Utah,Regular,0,1,74,29,35,0,0,declined,0,50;EASTWOOD GREEN;NIL;SINGAPORE;486571
103028,Shirley,Rodriguez_171,M,,Shirley.Rodriguez_171@example.com,0,0,0,7,0,3.49,0,California,Regular,1,1,87,23,35,0,0,declined,0,50;FERNHILL ROAD;NIL;SINGAPORE;259113
103029,Diego,Ramirez_389,M,,Diego.Ramirez_389@example.com,0,0,0,6,0,3.91,0,Florida,Early Decision,0,1,97,14,35,0,0,declined,0,50;GLASGOW ROAD;NIL;SINGAPORE;549358
103030,Nikki,Wolf_277,M,,Nikki.Wolf_277@example.com,1,1,0,6,0,3.11,1,Colorado,Regular,0,0,77,10,35,0,0,enrolled,42,50;GREENMEAD AVENUE;NIL;SINGAPORE;289442
103031,Richard,Roe_021,F,,Richard.Roe_021@example.com,1,1,0,0,1,2.94,1,Alabama,Regular,0,0,73,8,35,0,0,enrolled,42,50;HIGHLAND ROAD;NIL;SINGAPORE;549132
103032,Diego,Ramirez_024,M,,Diego.Ramirez_024@example.com,1,1,0,1,1,3.22,1,Montana,Regular,0,0,80,11,35,0,0,enrolled,42,50;INTERNATIONAL ROAD;NIL;SINGAPORE;619625
103033,Martha,Rivera_196,M,,Martha.Rivera_196@example.com,1,1,1,1,1,3.23,1,Arizona,Regular,0,0,80,2,35,0,0,enrolled,42,50;JALAN CHENGKEK;NIL;SINGAPORE;369273
103034,Paulo,Santos_388,M,,Paulo.Santos_388@example.com,0,0,0,2,1,3.12,0,Hawaii,Regular,1,1,77,37,35,0,0,declined,0,50;JALAN KAMPONG CHANTEK;NIL;SINGAPORE;588624
103035,Mary,Major_420,F,,Mary.Major_420@example.com,0,0,0,1,1,2.21,0,Virginia,Regular,0,1,55,3,35,0,0,declined,0,50;JALAN KELI;NIL;SINGAPORE;577919
103036,John,Stiles_153,F,,John.Stiles_153@example.com,1,1,0,1,1,2.88,1,New York,Regular,0,0,72,34,35,0,0,enrolled,42,50;JALAN LAPANG;NIL;SINGAPORE;418999
103037,Marcia,Oliveira_055,M,,Marcia.Oliveira_055@example.com,1,1,0,2,1,3,1,Idaho,Regular,0,0,74,28,35,0,0,enrolled,42,50;LORONG 101 CHANGI;NIL;SINGAPORE;426657
103038,Alejandro,Rosalez_200,F,,Alejandro.Rosalez_200@example.com,1,1,0,4,0,3.26,0,New Hampshire,Regular,0,0,81,23,35,0,0,enrolled,42,50;MEDWAY DRIVE;NIL;SINGAPORE;556550
103039,Shirley,Rodriguez_183,M,,Shirley.Rodriguez_183@example.com,1,1,0,4,0,3.21,1,North Dakota,Regular,0,0,80,25,35,0,0,enrolled,42,50;NASSIM ROAD;NIL;SINGAPORE;258437
103040,Alejandro,Rosalez_234,F,,Alejandro.Rosalez_234@example.com,1,1,0,8,0,2.43,0,Virginia,Regular,0,0,60,34,35,0,0,enrolled,42,50;NORTH CANAL ROAD;NIL;SINGAPORE;59304
103041,Diego,Ramirez_041,F,,Diego.Ramirez_041@example.com,1,1,1,0,1,3.93,1,Kansas,Early Decision,0,0,98,16,35,0,0,enrolled,42,50;PHILLIPS AVENUE;NIL;SINGAPORE;546994
103042,Richard,Roe_413,M,,Richard.Roe_413@example.com,1,1,0,3,1,2.96,0,Pennsylvania,Regular,0,0,73,37,35,0,0,enrolled,42,50;PORTCHESTER AVENUE;NIL;SINGAPORE;556332
103043,Alejandro,Rosalez_119,M,,Alejandro.Rosalez_119@example.com,1,1,1,2,1,2.68,1,Alabama,Regular,0,0,66,3,35,0,0,enrolled,42,50;RECREATION ROAD;NIL;SINGAPORE;546536
103044,Shirley,Rodriguez_116,M,,Shirley.Rodriguez_116@example.com,1,1,0,1,1,2.97,1,Mississippi,Regular,0,0,74,33,35,0,0,enrolled,42,50;SCOTTS ROAD;NIL;SINGAPORE;228242
103045,Richard,Roe_343,F,,Richard.Roe_343@example.com,1,1,0,8,0,3.55,1,Oregon,Regular,0,0,88,16,35,0,0,enrolled,42,50;SOUTH BUONA VISTA ROAD;NIL;SINGAPORE;118167
103046,John,Stiles_435,M,,John.Stiles_435@example.com,1,1,0,3,1,3.53,1,Kentucky,Regular,0,0,88,6,35,0,0,enrolled,42,50;SUNSET VIEW;NIL;SINGAPORE;597208
103047,Maria,Garcia_219,F,,Maria.Garcia_219@example.com,0,0,0,6,0,2.96,0,Oregon,Regular,1,1,73,31,35,0,0,declined,0,50;TUAS AVENUE 1;NIL;SINGAPORE;639527
103048,Jorge,Souza_397,M,,Jorge.Souza_397@example.com,1,0,0,8,0,2.65,0,Georgia,Regular,0,0,66,21,35,0,0,admitted,0,500;DOVER ROAD;NIL;SINGAPORE;139651
103049,Mary,Major_394,M,,Mary.Major_394@example.com,1,1,0,3,1,2.87,1,Guam,Regular,0,0,71,24,35,0,0,enrolled,42,501;WEST COAST DRIVE;NIL;SINGAPORE;120501
103050,Nikki,Wolf_383,F,,Nikki.Wolf_383@example.com,1,1,1,4,0,3.23,1,Massachusetts,Regular,0,0,80,16,35,0,0,enrolled,42,504;MILTONIA CLOSE;NIL;SINGAPORE;768182
103051,John,Stiles_017,F,,John.Stiles_017@example.com,1,1,0,2,1,2.91,0,South Carolina,Regular,0,0,72,18,35,0,0,enrolled,42,504;WEST COAST DRIVE;NIL;SINGAPORE;120504
103052,Paulo,Santos_135,M,,Paulo.Santos_135@example.com,1,1,0,2,1,3.4,1,Virgin Islands,Regular,0,0,84,9,35,0,0,enrolled,42,505;WEST COAST DRIVE;NIL;SINGAPORE;120505
103053,Carlos,Salazar_185,F,,Carlos.Salazar_185@example.com,1,1,0,4,0,3.33,1,Texas,Regular,0,0,83,10,35,0,0,enrolled,42,505;YUNG AN ROAD;NIL;SINGAPORE;618616
103054,Alejandro,Rosalez_198,M,,Alejandro.Rosalez_198@example.com,1,1,1,5,0,3.78,1,Oregon,Regular,0,0,94,34,35,0,0,enrolled,42,506;TAMPINES CENTRAL 1;NIL;SINGAPORE;520506
103055,John,Doe_288,M,,John.Doe_288@example.com,1,1,0,7,0,3.23,1,Hawaii,Regular,0,0,80,26,35,0,0,enrolled,42,507;ELIAS ROAD;NIL;SINGAPORE;519919
103056,Richard,Roe_396,M,,Richard.Roe_396@example.com,1,1,0,4,0,3.55,1,Wisconsin,Regular,0,0,88,13,35,0,0,enrolled,42,508;BISHAN STREET 11;NIL;SINGAPORE;570508
103057,John,Stiles_114,F,,John.Stiles_114@example.com,1,1,0,3,1,3.04,1,Pennsylvania,Regular,0,0,76,35,35,0,0,enrolled,42,508;CHAI CHEE LANE;NIL;SINGAPORE;469032
103058,John,Stiles_208,F,,John.Stiles_208@example.com,0,0,0,4,0,3.31,0,Wyoming,Regular,1,1,82,27,35,0,0,declined,0,50A;LORONG N TELOK KURAU;NIL;SINGAPORE;425173
103059,Maria,Garcia_241,M,,Maria.Garcia_241@example.com,1,1,1,1,1,3.05,1,West Virginia,Regular,0,0,76,12,35,0,0,enrolled,42,50A;NASSIM ROAD;NIL;SINGAPORE;258438
103060,Jane,Doe_062,F,,Jane.Doe_062@example.com,1,1,1,6,0,3.1,1,Virginia,Regular,0,0,77,24,35,0,0,enrolled,42,50A;WAK HASSAN DRIVE;NIL;SINGAPORE;757210
103061,Maria,Garcia_323,F,,Maria.Garcia_323@example.com,1,1,0,1,1,3.92,1,American Samoa,Early Decision,0,0,97,15,35,0,0,enrolled,42,50B;NASSIM ROAD;NIL;SINGAPORE;258451
103062,Maria,Garcia_423,F,,Maria.Garcia_423@example.com,1,1,0,5,0,4.11,1,North Carolina,Early Action,0,0,100,15,35,0,0,enrolled,42,50C;WAK HASSAN DRIVE;NIL;SINGAPORE;757132
103063,John,Doe_117,F,,John.Doe_117@example.com,1,1,1,3,1,3.69,1,Iowa,Regular,0,0,92,2,35,0,0,enrolled,42,50D;LORONG H TELOK KURAU;NIL;SINGAPORE;426148
103064,Diego,Ramirez_124,F,,Diego.Ramirez_124@example.com,0,0,0,6,0,3.31,0,District ,Regular,0,1,82,30,35,0,0,declined,0,51;AYER RAJAH CRESCENT;NIL;SINGAPORE;139948
103065,Nikki,Wolf_357,M,,Nikki.Wolf_357@example.com,1,1,0,7,0,4.02,1,New York,Early Action,0,0,100,7,35,0,0,enrolled,42,51;BRAS BASAH ROAD;NIL;SINGAPORE;189554
103066,Richard,Roe_345,M,,Richard.Roe_345@example.com,1,1,0,3,1,3.29,1,New York,Regular,0,0,82,25,35,0,0,enrolled,42,51;CHANGI NORTH CRESCENT;NIL;SINGAPORE;499626
103067,Mateo,Jackson_362,F,,Mateo.Jackson_362@example.com,0,0,0,4,0,2.49,0,New Hampshire,Regular,0,1,62,14,35,0,0,declined,0,51;CUPPAGE ROAD;51 CUPPAGE ROAD;SINGAPORE;229469
103068,Jane,Doe_058,M,,Jane.Doe_058@example.com,1,1,1,4,0,3.02,1,Virgin Islands,Regular,0,0,75,27,35,0,0,enrolled,42,51;GOODMAN ROAD;NIL;SINGAPORE;439016
103069,Ana,Silva_178,F,,Ana.Silva_178@example.com,0,0,0,2,1,3.34,0,Wisconsin,Regular,0,1,83,20,35,0,0,declined,0,51;GUL DRIVE;NIL;SINGAPORE;629496
103070,Diego,Ramirez_238,M,,Diego.Ramirez_238@example.com,1,1,0,1,1,3.66,1,South Carolina,Regular,0,0,91,26,35,0,0,enrolled,42,51;HAPPY AVENUE EAST;NIL;SINGAPORE;369854
103071,Diego,Ramirez_253,F,,Diego.Ramirez_253@example.com,1,1,0,6,0,3.15,1,Georgia,Regular,0,0,78,34,35,0,0,enrolled,42,51;JALAN BAHASA;NIL;SINGAPORE;299285
103072,John,Stiles_144,F,,John.Stiles_144@example.com,1,1,0,5,0,3.4,1,Colorado,Regular,0,0,84,23,35,0,0,enrolled,42,51;JALAN LIM TAI SEE;NIL;SINGAPORE;268378
103073,Paulo,Santos_022,F,,Paulo.Santos_022@example.com,1,1,0,5,0,3.62,0,North Carolina,Regular,0,0,90,18,35,0,0,enrolled,42,51;JALAN RINDU;NIL;SINGAPORE;537538
103074,Maria,Garcia_244,F,,Maria.Garcia_244@example.com,0,0,0,1,1,3.65,0,Missouri,Regular,0,1,91,9,35,0,0,declined,0,51;JALAN RUMIA;NIL;SINGAPORE;278003
103075,Carlos,Salazar_196,F,,Carlos.Salazar_196@example.com,0,0,0,6,0,3.2,0,Hawaii,Regular,0,1,79,12,35,0,0,declined,0,51;JALAN SAYANG;NIL;SINGAPORE;418665
103076,Ana,Silva_205,M,,Ana.Silva_205@example.com,1,1,1,5,0,3.57,1,Tennessee,Regular,0,0,89,32,35,0,0,enrolled,42,51;JOO CHIAT PLACE;NIL;SINGAPORE;427775
103077,John,Stiles_237,F,,John.Stiles_237@example.com,1,1,0,7,0,2.73,1,Minnesota,Regular,0,0,68,11,35,0,0,enrolled,42,51;JOO KOON CIRCLE;NIL;SINGAPORE;629069
103078,Nikki,Wolf_243,F,,Nikki.Wolf_243@example.com,0,0,0,2,1,3.15,0,Oklahoma,Regular,1,1,78,14,35,0,0,declined,0,51;JURONG EAST AVENUE 1;NIL;SINGAPORE;609782
103079,Carlos,Salazar_165,M,,Carlos.Salazar_165@example.com,0,0,0,2,1,3.54,0,of Columbia,Regular,1,1,88,1,35,0,0,declined,0,51;KHEAM HOCK ROAD;NIL;SINGAPORE;298814
103080,Carlos,Salazar_308,M,,Carlos.Salazar_308@example.com,0,0,0,8,0,3.68,0,Florida,Regular,0,1,91,29,35,0,0,declined,0,51;PENJURU ROAD;NIL;SINGAPORE;609143
103081,Jorge,Souza_228,M,,Jorge.Souza_228@example.com,0,0,0,5,0,3.62,0,Wyoming,Regular,1,1,90,9,35,0,0,declined,0,51;PIONEER SECTOR 1;NIL;SINGAPORE;628437
103082,John,Stiles_364,F,,John.Stiles_364@example.com,1,0,0,4,0,3.52,1,New Hampshire,Regular,0,0,88,35,35,0,0,admitted,0,51;SCOTTS ROAD;NIL;SINGAPORE;228241
103083,Martha,Rivera_121,M,,Martha.Rivera_121@example.com,1,1,0,2,1,3.56,1,Michigan,Regular,0,0,88,11,35,0,0,enrolled,42,51;TELOK KURAU ROAD;NIL;SINGAPORE;423784
103084,Richard,Roe_330,M,,Richard.Roe_330@example.com,1,1,1,6,0,3.44,0,Maine,Regular,0,0,85,16,35,0,0,enrolled,42,51;TRURO ROAD;NIL;SINGAPORE;217588
103085,Diego,Ramirez_014,M,,Diego.Ramirez_014@example.com,1,1,0,5,0,3.01,1,Florida,Regular,0,0,75,14,35,0,0,enrolled,42,51;YARROW GARDENS;NIL;SINGAPORE;455043
103086,Marcia,Oliveira_009,M,,Marcia.Oliveira_009@example.com,1,0,0,6,0,3.08,1,Guam,Regular,0,0,77,9,35,0,0,admitted,0,51;YISHUN INDUSTRIAL PARK A;NIL;SINGAPORE;768726
103087,Mateo,Jackson_099,F,,Mateo.Jackson_099@example.com,1,1,0,4,0,3.06,1,Wisconsin,Regular,0,0,76,26,35,0,0,enrolled,42,510;TAMPINES CENTRAL 1;NIL;SINGAPORE;520510
103088,Alejandro,Rosalez_042,F,,Alejandro.Rosalez_042@example.com,1,1,0,3,1,2.27,0,Delaware,Regular,0,0,56,1,35,0,0,enrolled,42,510;THOMSON ROAD;NIL;SINGAPORE;298135
103089,Carlos,Salazar_090,M,,Carlos.Salazar_090@example.com,0,0,0,5,0,2.91,0,Arkansas,Regular,0,1,72,9,35,0,0,declined,0,511;BALESTIER ROAD;NIL;SINGAPORE;329849
103090,John,Stiles_188,M,,John.Stiles_188@example.com,1,1,0,0,1,2.94,1,Guam,Regular,0,0,73,33,35,0,0,enrolled,42,511;BUKIT TIMAH ROAD;NIL;SINGAPORE;259765
103091,Maria,Garcia_347,F,,Maria.Garcia_347@example.com,1,1,0,3,1,2.81,1,Oklahoma,Regular,0,0,70,22,35,0,0,enrolled,42,511A;ELIAS ROAD;NIL;SINGAPORE;519936
103092,Shirley,Rodriguez_221,M,,Shirley.Rodriguez_221@example.com,1,1,0,0,1,3.41,1,Iowa,Regular,0,0,85,34,35,0,0,enrolled,42,512;CHAI CHEE LANE;NIL;SINGAPORE;469028
103093,John,Stiles_233,F,,John.Stiles_233@example.com,1,1,0,7,0,2.8,1,Iowa,Regular,0,0,69,18,35,0,0,enrolled,42,513;TAMPINES CENTRAL 1;NIL;SINGAPORE;520513
103094,John,Doe_250,M,,John.Doe_250@example.com,1,1,0,7,0,3.18,1,Indiana,Regular,0,0,79,33,35,0,0,enrolled,42,513;WELLINGTON CIRCLE;NIL;SINGAPORE;750513
103095,Maria,Garcia_431,F,,Maria.Garcia_431@example.com,1,1,0,1,1,2.98,0,Hawaii,Regular,0,0,74,36,35,0,0,enrolled,42,514;CHAI CHEE LANE;NIL;SINGAPORE;469029
103096,John,Stiles_151,M,,John.Stiles_151@example.com,1,1,1,4,0,3.15,0,Florida,Regular,0,0,78,21,35,0,0,enrolled,42,518;BEDOK NORTH AVENUE 2;NIL;SINGAPORE;460518
103097,Jane,Doe_292,F,,Jane.Doe_292@example.com,1,1,1,5,0,3.14,0,Nevada,Regular,0,0,78,28,35,0,0,enrolled,42,519;UPPER CHANGI ROAD;NIL;SINGAPORE;486968
103098,Martha,Rivera_291,M,,Martha.Rivera_291@example.com,1,1,1,0,1,3.07,1,Alaska,Regular,0,0,76,17,35,0,0,enrolled,42,51B;LORONG L TELOK KURAU;NIL;SINGAPORE;425493
103099,Marcia,Oliveira_004,F,,Marcia.Oliveira_004@example.com,1,1,0,4,0,3.78,1,California,Regular,0,0,94,16,35,0,0,enrolled,42,51C;LENGKONG EMPAT;NIL;SINGAPORE;417660
103100,Alejandro,Rosalez_163,F,,Alejandro.Rosalez_163@example.com,1,1,0,3,1,3.17,1,Tennessee,Regular,0,0,79,11,35,0,0,enrolled,42,52;BRANKSOME ROAD;NIL;SINGAPORE;439585
